user_id,user_id_map
-837867546,1698
-837863544,1699
-837839313,1700
-837818889,1701
-837700887,1702
-837609378,1703
-837591138,1704
-837426720,1705
-837328764,1706
-837271308,1707
-837229956,1708
-837203808,1709
-837106269,1710
-837097245,1711
-836958591,1712
-836910987,1713
-836818986,1714
-836815035,1715
-836181675,1716
-836057625,1717
-835909452,1718
-835898697,1719
-835881018,1720
-835721151,1721
-835615836,1722
-835609479,1723
-835300152,1724
-835099152,1725
-835094631,1726
-835067421,1727
-834831888,1728
-834713193,1729
-834668091,1730
-834256173,1731
-834244215,1732
-834215616,1733
-834205752,1734
-834131880,1735
-834131640,1736
-834120123,1737
-834006906,1738
-834005019,1739
-834001086,1740
-833989752,1741
-833915067,1742
-833883816,1743
-833789709,1744
-833788839,1745
-833723562,1746
-833689773,1747
-833550711,1748
-833214810,1749
-833034810,1750
-833001498,1751
-832986120,1752
-832965549,1753
-832949610,1754
-832805559,1755
-832747179,1756
-832706316,1757
-832629711,1758
-832620156,1759
-832613712,1760
-832609968,1761
-832170087,1762
-832159512,1763
-832150701,1764
-832147056,1765
-832109343,1766
-832091658,1767
-831993045,1768
-831973419,1769
-831962031,1770
-831912057,1771
-831903870,1772
-831895866,1773
-831883182,1774
-831854970,1775
-831844188,1776
-831833775,1777
-831819180,1778
-831817518,1779
-831715161,1780
-831703479,1781
-831692382,1782
-831657549,1783
-831655038,1784
-831646008,1785
-831642666,1786
-831527484,1787
-831331419,1788
-831114015,1789
-831109419,1790
-831061338,1791
-830950065,1792
-830934303,1793
-830924064,1794
-830901096,1795
-830802183,1796
-830799375,1797
-830793246,1798
-830670861,1799
-830668557,1800
-830656272,1801
-830638719,1802
-830594061,1803
-830593080,1804
-830068647,1805
-830057496,1806
-830052522,1807
-830008839,1808
-830000766,1809
-829992015,1810
-829933401,1811
-829918008,1812
-829917039,1813
-829853232,1814
-829755066,1815
-829728429,1816
-829606416,1817
-829467159,1818
-829463337,1819
-829395738,1820
-829385889,1821
-828959007,1822
-828955995,1823
-828939705,1824
-828882264,1825
-828837168,1826
-828754794,1827
-828747387,1828
-828694347,1829
-828688251,1830
-828628332,1831
-828611421,1832
-828578667,1833
-828577296,1834
-828562206,1835
-828520461,1836
-828488319,1837
-828476847,1838
-828426810,1839
-828423255,1840
-828380700,1841
-828377916,1842
-827936175,1843
-827721291,1844
-825256932,1845
-823609164,1846
-823473726,1847
-822756198,1848
-821483532,1849
-821442885,1850
-821014230,1851
-820926489,1852
-820792920,1853
-820744659,1854
-820627290,1855
-820545660,1856
-820505076,1857
-820492911,1858
-820468935,1859
-820447911,1860
-820442952,1861
-820427469,1862
-820370346,1863
-820312494,1864
-820182864,1865
-820177275,1866
-820168221,1867
-820120089,1868
-820116504,1869
-820099758,1870
-820060311,1871
-820057899,1872
-820038492,1873
-819353307,1874
-818315016,1875
-818217402,1876
-817979037,1877
-817692957,1878
-817126239,1879
-816991815,1880
-816990582,1881
-816980379,1882
-816338007,1883
-816259098,1884
-815947023,1885
-815853534,1886
-815847816,1887
-815802069,1888
-815155236,1889
-815035851,1890
-814944546,1891
-814836948,1892
-814435146,1893
-814080708,1894
-814038657,1895
-813940269,1896
-813419598,1897
-813187332,1898
-813003372,1899
-812792673,1900
-811673703,1901
-810728970,1902
-809925711,1903
-808275030,1904
-807840816,1905
-806935092,1906
-806844747,1907
-804436485,1908
-802921038,1909
-801541947,1910
-801254244,1911
-801121374,1912
-799653192,1913
-799502856,1914
-799022625,1915
-797196408,1916
-792164403,1917
-791696541,1918
-791673441,1919
-791492982,1920
-790760673,1921
-786464397,1922
-786212643,1923
-785672580,1924
-782633610,1925
-781329396,1926
-781085073,1927
-778177356,1928
-777658320,1929
-776105067,1930
-770982927,1931
-768817773,1932
-767721222,1933
-766011504,1934
-763655316,1935
-763382622,1936
-760445007,1937
-760247934,1938
-756631155,1939
-754074267,1940
-752995713,1941
-752056335,1942
-751854852,1943
-750128490,1944
-749805111,1945
-749798931,1946
-745944897,1947
-745369407,1948
-745024011,1949
-743919624,1950
-743345598,1951
-740574246,1952
-738564903,1953
-737356617,1954
-736324560,1955
-735227436,1956
-735012210,1957
-733443099,1958
-733261728,1959
-733241367,1960
-733094751,1961
-732399684,1962
-731884572,1963
-731106378,1964
-730905330,1965
-730864224,1966
-727990131,1967
-726672138,1968
-726558234,1969
-726541317,1970
-723888489,1971
-721773492,1972
-720111678,1973
-720102819,1974
-719461197,1975
-717248472,1976
-717064362,1977
-716838399,1978
-716378409,1979
-716075553,1980
-715582842,1981
-715313631,1982
-713371245,1983
-713193972,1984
-708140445,1985
-707078466,1986
-704675637,1987
-702733488,1988
-701538099,1989
-700537908,1990
-699671169,1991
-698593083,1992
-697560897,1993
-697281243,1994
-696535116,1995
-696386436,1996
-692540742,1997
-690631209,1998
-689491332,1999
-689489817,2000
-687656034,2001
-687646833,2002
-687472779,2003
-687208203,2004
-685042038,2005
-682757472,2006
-682730979,2007
-681797016,2008
-681796449,2009
-681482610,2010
-678549540,2011
-675514335,2012
-673458861,2013
-671742843,2014
-670538550,2015
-670197123,2016
-669509583,2017
-669092616,2018
-668404986,2019
-668025306,2020
-667622961,2021
-667315308,2022
-667306629,2023
-667098030,2024
-667028094,2025
-666660693,2026
-666659409,2027
-666569010,2028
-666508626,2029
-664943625,2030
-664665759,2031
-664170357,2032
-663974526,2033
-662850573,2034
-662523417,2035
-661074564,2036
-660354672,2037
-659998323,2038
-659039280,2039
-659025684,2040
-658635897,2041
-657787656,2042
-657333366,2043
-655800129,2044
-655625145,2045
-655380555,2046
-654235488,2047
-654093624,2048
-653884251,2049
-652562679,2050
-652119222,2051
-651566568,2052
-651481968,2053
-651408396,2054
-651362085,2055
-651185532,2056
-650903811,2057
-650847996,2058
-650844426,2059
-650626344,2060
-650529075,2061
-650520651,2062
-649516458,2063
-649178055,2064
-648499527,2065
-648462726,2066
-648223764,2067
-647981079,2068
-646986930,2069
-646793649,2070
-646785810,2071
-644937072,2072
-642779670,2073
-642527070,2074
-641953821,2075
-641549337,2076
-639772728,2077
-637103928,2078
-636963438,2079
-636518397,2080
-635929923,2081
-635707236,2082
-635396283,2083
-635185539,2084
-634967952,2085
-634424568,2086
-633991938,2087
-633540303,2088
-632702778,2089
-632416935,2090
-632102097,2091
-632038398,2092
-631705242,2093
-631267560,2094
-630254235,2095
-630209628,2096
-629813019,2097
-629617728,2098
-629026635,2099
-628138122,2100
-628041813,2101
-627152178,2102
-627074451,2103
-625256436,2104
-625191798,2105
-624381711,2106
-623786346,2107
-620741406,2108
-620628444,2109
-620533860,2110
-620068974,2111
-619809867,2112
-619666695,2113
-619412754,2114
-619397700,2115
-619039536,2116
-618976344,2117
-618971448,2118
-618671931,2119
-617964366,2120
-617939466,2121
-617859834,2122
-617731428,2123
-616884987,2124
-616880262,2125
-616587525,2126
-616267350,2127
-615917607,2128
-615890301,2129
-615768729,2130
-615594072,2131
-615468891,2132
-614820300,2133
-614707788,2134
-614670156,2135
-614525826,2136
-614148810,2137
-613785135,2138
-613732851,2139
-612997524,2140
-612025275,2141
-610679331,2142
-610597536,2143
-609057702,2144
-609044553,2145
-608674587,2146
-606259056,2147
-606167886,2148
-605177673,2149
-604844553,2150
-603369021,2151
-602369634,2152
-602147010,2153
-602073750,2154
-601913772,2155
-601202988,2156
-600940431,2157
-600320727,2158
-600216189,2159
-599882616,2160
-599864556,2161
-599742663,2162
-599210973,2163
-599192688,2164
-599044041,2165
-598968285,2166
-598634469,2167
-598176099,2168
-597978870,2169
-596713065,2170
-595633167,2171
-594690627,2172
-593833806,2173
-593796717,2174
-593082558,2175
-590943513,2176
-590864241,2177
-590481351,2178
-589691625,2179
-589369947,2180
-589256832,2181
-588534819,2182
-586488921,2183
-586451544,2184
-586292340,2185
-586274316,2186
-586222170,2187
-586202652,2188
-585874989,2189
-585670410,2190
-585632022,2191
-585496398,2192
-585405144,2193
-585372669,2194
-585262443,2195
-584679300,2196
-584453034,2197
-584427807,2198
-584373852,2199
-584325822,2200
-584182800,2201
-584100024,2202
-584093547,2203
-583621839,2204
-583287903,2205
-583279623,2206
-583278195,2207
-582882330,2208
-582762120,2209
-582613674,2210
-582417279,2211
-582355644,2212
-582306663,2213
-582254106,2214
-582216378,2215
-582072618,2216
-581974794,2217
-581859465,2218
-581420286,2219
-581386050,2220
-581277822,2221
-581103114,2222
-580960095,2223
-580744812,2224
-580651842,2225
-580532346,2226
-580364091,2227
-580163886,2228
-580128432,2229
-580098096,2230
-579983772,2231
-579905709,2232
-579435828,2233
-579411135,2234
-579325725,2235
-579226752,2236
-578992200,2237
-578931327,2238
-578419560,2239
-578096748,2240
-578006304,2241
-578000952,2242
-577968252,2243
-577957737,2244
-577865784,2245
-577837161,2246
-577822425,2247
-577088538,2248
-577087581,2249
-576981066,2250
-576962088,2251
-576821292,2252
-576474885,2253
-575646993,2254
-575550516,2255
-574659789,2256
-574418763,2257
-573865536,2258
-573582978,2259
-573211221,2260
-572337489,2261
-572211276,2262
-570998034,2263
-570013194,2264
-569957658,2265
-569888586,2266
-569699775,2267
-569642799,2268
-569638446,2269
-569498124,2270
-569491128,2271
-569370495,2272
-569153385,2273
-568982826,2274
-568947555,2275
-568790283,2276
-568626345,2277
-568518189,2278
-568432236,2279
-568394640,2280
-567913566,2281
-567872583,2282
-567851097,2283
-567835191,2284
-567829953,2285
-567729483,2286
-567724359,2287
-567707226,2288
-567658764,2289
-567609711,2290
-567597936,2291
-567587856,2292
-567548271,2293
-567408219,2294
-567399516,2295
-567316407,2296
-566947161,2297
-566865066,2298
-566762154,2299
-566627592,2300
-566552175,2301
-566544903,2302
-566484090,2303
-566462496,2304
-566425146,2305
-566349114,2306
-566341329,2307
-566233404,2308
-566001540,2309
-565749822,2310
-565708590,2311
-565688352,2312
-565646952,2313
-565626441,2314
-565622847,2315
-565618254,2316
-565595961,2317
-565499694,2318
-565496652,2319
-565485072,2320
-565451835,2321
-565437999,2322
-565362090,2323
-565299213,2324
-565274424,2325
-565262922,2326
-565221804,2327
-565206036,2328
-565184682,2329
-564763209,2330
-564640944,2331
-564571005,2332
-564526623,2333
-564522858,2334
-564387600,2335
-564386376,2336
-564329406,2337
-564325440,2338
-564317169,2339
-564296010,2340
-564259167,2341
-564258393,2342
-564246975,2343
-564189468,2344
-563651850,2345
-563612424,2346
-563596107,2347
-563580744,2348
-563534256,2349
-563481930,2350
-563473326,2351
-563332974,2352
-563328816,2353
-563325567,2354
-563221998,2355
-563198745,2356
-563145324,2357
-563038356,2358
-562669383,2359
-562650483,2360
-562552446,2361
-562503591,2362
-562498590,2363
-562490121,2364
-562488957,2365
-562477371,2366
-562436010,2367
-562429038,2368
-562419324,2369
-562407438,2370
-562383429,2371
-562357038,2372
-562334031,2373
-562312803,2374
-562224057,2375
-562223961,2376
-562108491,2377
-562077453,2378
-561639246,2379
-561638520,2380
-561630255,2381
-561494202,2382
-561428511,2383
-561350727,2384
-561285288,2385
-561268419,2386
-561174396,2387
-561156012,2388
-561114378,2389
-561109608,2390
-561106200,2391
-560991150,2392
-560593959,2393
-560581743,2394
-560521143,2395
-560503404,2396
-560432940,2397
-560416380,2398
-560389464,2399
-560376432,2400
-560374884,2401
-560339031,2402
-560306760,2403
-560130327,2404
-560121657,2405
-560106519,2406
-560105904,2407
-560039946,2408
-560009070,2409
-559992600,2410
-559990848,2411
-559231824,2412
-556754304,2413
-555893751,2414
-554133228,2415
-553811556,2416
-553073982,2417
-552758586,2418
-552747822,2419
-552693063,2420
-552299163,2421
-552175881,2422
-552122631,2423
-552083244,2424
-552069564,2425
-551967333,2426
-551935260,2427
-551926701,2428
-551857992,2429
-551736906,2430
-551717562,2431
-551717418,2432
-551623002,2433
-551611755,2434
-551557932,2435
-550894329,2436
-550853028,2437
-550840974,2438
-550805847,2439
-550714914,2440
-550605933,2441
-549784233,2442
-549680202,2443
-548893551,2444
-548813535,2445
-548506929,2446
-547580955,2447
-547561992,2448
-547296492,2449
-547127262,2450
-546700122,2451
-546348369,2452
-545831040,2453
-545795169,2454
-545460489,2455
-545285637,2456
-544645245,2457
-543454749,2458
-542989557,2459
-541150311,2460
-540400698,2461
-540327075,2462
-538479117,2463
-538122441,2464
-537168897,2465
-537115209,2466
-536786013,2467
-535921923,2468
-535833093,2469
-533941635,2470
-533886786,2471
-531029130,2472
-530823243,2473
-527469060,2474
-525946119,2475
-525661215,2476
-521169840,2477
-520947510,2478
-520123035,2479
-519927402,2480
-519303348,2481
-518523240,2482
-516377250,2483
-516143226,2484
-516117999,2485
-516045867,2486
-515850105,2487
-515138184,2488
-513802137,2489
-513509043,2490
-513487641,2491
-509612838,2492
-507190173,2493
-506933805,2494
-505813818,2495
-501877650,2496
-501508623,2497
-501434655,2498
-501351120,2499
-501244794,2500
-499405665,2501
-497244162,2502
-496321221,2503
-496130349,2504
-491662614,2505
-489143889,2506
-485654328,2507
-485425206,2508
-484779594,2509
-484723317,2510
-484130640,2511
-482291538,2512
-482153268,2513
-481429851,2514
-481028058,2515
-480578022,2516
-479201838,2517
-478342998,2518
-476079405,2519
-472693467,2520
-472533069,2521
-470127558,2522
-469511895,2523
-467017887,2524
-466967658,2525
-464995269,2526
-464879322,2527
-463891725,2528
-463823928,2529
-463682391,2530
-463567971,2531
-462891609,2532
-462868410,2533
-461729310,2534
-459620031,2535
-459287499,2536
-456810099,2537
-455130975,2538
-453816102,2539
-451684515,2540
-451554756,2541
-449444889,2542
-449068593,2543
-445418229,2544
-444676185,2545
-444601896,2546
-437458623,2547
-435728181,2548
-433782918,2549
-433072923,2550
-432615429,2551
-431020533,2552
-430082145,2553
-430013280,2554
-429259404,2555
-428969853,2556
-428736555,2557
-428668272,2558
-428224632,2559
-422723568,2560
-417414927,2561
-416889204,2562
-416623878,2563
-413544300,2564
-412499223,2565
-412210047,2566
-411508278,2567
-411456138,2568
-411258801,2569
-410208132,2570
-409289787,2571
-409207503,2572
-408252075,2573
-404904120,2574
-403799628,2575
-401835729,2576
-400876647,2577
-400794993,2578
-400260738,2579
-399713664,2580
-399543933,2581
-399122217,2582
-398979933,2583
-398831382,2584
-398810223,2585
-398745402,2586
-398670339,2587
-398637924,2588
-398530620,2589
-398139228,2590
-397901379,2591
-397003530,2592
-396786678,2593
-396701904,2594
-396517041,2595
-396500862,2596
-396459465,2597
-396337035,2598
-395661291,2599
-395569686,2600
-395257368,2601
-395173353,2602
-394981671,2603
-394529733,2604
-394518390,2605
-393017382,2606
-391443759,2607
-391213566,2608
-390520161,2609
-389249754,2610
-388471512,2611
-386948139,2612
-386060256,2613
-385735236,2614
-385726569,2615
-385655112,2616
-385642767,2617
-384857592,2618
-384277329,2619
-384195066,2620
-383937051,2621
-382958787,2622
-382507128,2623
-382085223,2624
-381991569,2625
-381913182,2626
-381647439,2627
-381289755,2628
-381114774,2629
-380901315,2630
-380616669,2631
-380118039,2632
-379939131,2633
-379620540,2634
-379607067,2635
-378779724,2636
-378221931,2637
-377496606,2638
-376879185,2639
-375748905,2640
-375482376,2641
-372790290,2642
-372689775,2643
-372440199,2644
-371994219,2645
-371590836,2646
-371366586,2647
-370307403,2648
-370166088,2649
-369895707,2650
-369613431,2651
-369383874,2652
-369041493,2653
-368785497,2654
-368303934,2655
-368208861,2656
-367855827,2657
-367225203,2658
-366897459,2659
-366228591,2660
-365748408,2661
-365717949,2662
-364909002,2663
-364360212,2664
-364193076,2665
-363232278,2666
-362351232,2667
-362247519,2668
-358475103,2669
-357828021,2670
-356794458,2671
-356650536,2672
-356220696,2673
-354956985,2674
-353407659,2675
-352824771,2676
-352440066,2677
-351796299,2678
-351714399,2679
-351671907,2680
-351427122,2681
-351012891,2682
-350641215,2683
-350489142,2684
-349234284,2685
-349072083,2686
-348601203,2687
-348485886,2688
-348214716,2689
-348209187,2690
-347335551,2691
-347313984,2692
-347301648,2693
-347219490,2694
-346815387,2695
-346791258,2696
-345567549,2697
-345473811,2698
-345344784,2699
-345210177,2700
-345127254,2701
-344516193,2702
-344051406,2703
-343968483,2704
-343954299,2705
-340253976,2706
-340117752,2707
-339839019,2708
-338956398,2709
-337923111,2710
-337618203,2711
-337236786,2712
-337081302,2713
-336807126,2714
-335550720,2715
-334629549,2716
-334152807,2717
-333666792,2718
-333567258,2719
-333041244,2720
-333010941,2721
-332744532,2722
-332418387,2723
-332264637,2724
-331493274,2725
-331225869,2726
-330907218,2727
-330564216,2728
-330509925,2729
-330375243,2730
-329730942,2731
-329705775,2732
-329472303,2733
-329463468,2734
-328887081,2735
-327901935,2736
-327814881,2737
-327748890,2738
-327665979,2739
-327556905,2740
-327473019,2741
-327440214,2742
-326607156,2743
-326428215,2744
-326091342,2745
-325630032,2746
-324738330,2747
-324283887,2748
-323050278,2749
-323045874,2750
-322996944,2751
-319693275,2752
-318844656,2753
-318769446,2754
-317776329,2755
-317741823,2756
-317326713,2757
-317164122,2758
-317034312,2759
-316888722,2760
-315251460,2761
-315073299,2762
-314911851,2763
-314581551,2764
-314435865,2765
-314246475,2766
-313660029,2767
-313325841,2768
-312937992,2769
-312609753,2770
-312599898,2771
-312423624,2772
-311652780,2773
-310813677,2774
-310705620,2775
-310578783,2776
-309453834,2777
-308716365,2778
-306737796,2779
-305159235,2780
-305090397,2781
-304492041,2782
-301682076,2783
-300243741,2784
-299925855,2785
-299919219,2786
-299796843,2787
-299697495,2788
-299619864,2789
-299233563,2790
-299131992,2791
-298997613,2792
-298900083,2793
-298264932,2794
-298090389,2795
-297822309,2796
-297178587,2797
-297142839,2798
-297046482,2799
-296881500,2800
-296759052,2801
-296676705,2802
-295846554,2803
-295817040,2804
-295397208,2805
-295380870,2806
-295256388,2807
-294781488,2808
-294724725,2809
-294271047,2810
-293955621,2811
-293748309,2812
-293543496,2813
-293038452,2814
-291914400,2815
-290681562,2816
-290601501,2817
-290546382,2818
-286800000,2819
-286748259,2820
-286524816,2821
-286432938,2822
-286070793,2823
-285881565,2824
-285866829,2825
-285684711,2826
-285618987,2827
-285029463,2828
-284230494,2829
-283795398,2830
-283499439,2831
-283420527,2832
-283303344,2833
-283236996,2834
-283205136,2835
-282745524,2836
-282156987,2837
-281483634,2838
-281403201,2839
-281390370,2840
-281116317,2841
-280898568,2842
-280632549,2843
-280521255,2844
-279263016,2845
-279121986,2846
-279039858,2847
-278931498,2848
-278360094,2849
-277903695,2850
-277044198,2851
-276248616,2852
-275940015,2853
-273826827,2854
-273776055,2855
-271915806,2856
-271630884,2857
-271076112,2858
-269061648,2859
-266734401,2860
-266451978,2861
-266403627,2862
-265298949,2863
-263594322,2864
-262547874,2865
-262143396,2866
-261174774,2867
-260590410,2868
-257560332,2869
-257204091,2870
-254314098,2871
-251361651,2872
-250918665,2873
-250766142,2874
-250176237,2875
-248686980,2876
-246701088,2877
-245763273,2878
-243564468,2879
-240422697,2880
-240254196,2881
-237475104,2882
-235998069,2883
-235086693,2884
-230768865,2885
-228157644,2886
-227224578,2887
-220030437,2888
-218982816,2889
-218637960,2890
-218394057,2891
-218183808,2892
-217990284,2893
-216819765,2894
-214187568,2895
-213535533,2896
-213101463,2897
-212277804,2898
-212082966,2899
-211506540,2900
-211287738,2901
-210845298,2902
-210839082,2903
-210199416,2904
-206058102,2905
-204550893,2906
-202845042,2907
-200502486,2908
-199668903,2909
-199556958,2910
-197755764,2911
-196594203,2912
-195464832,2913
-194492379,2914
-194451075,2915
-194424078,2916
-192243522,2917
-189643623,2918
-188869011,2919
-188354268,2920
-187910517,2921
-185929302,2922
-185290731,2923
-182606415,2924
-181687878,2925
-181119633,2926
-180694803,2927
-179821926,2928
-179308620,2929
-179224770,2930
-178848198,2931
-178748229,2932
-178342983,2933
-177684435,2934
-177668568,2935
-177291390,2936
-177028371,2937
-176810304,2938
-176512908,2939
-174525762,2940
-167936706,2941
-167839167,2942
-167051919,2943
-167027298,2944
-166918410,2945
-164203833,2946
-164055852,2947
-164026215,2948
-163645449,2949
-163547997,2950
-163410891,2951
-160734729,2952
-159711753,2953
-158844894,2954
-157509759,2955
-155377017,2956
-150459498,2957
-148905708,2958
-148808589,2959
-148261986,2960
-147476211,2961
-146965887,2962
-146817678,2963
-146007609,2964
-145186635,2965
-144273321,2966
-144128355,2967
-142766871,2968
-141916260,2969
-135747360,2970
-135587163,2971
-133524807,2972
-133513011,2973
-133251498,2974
-132855072,2975
-131390100,2976
-131384988,2977
-131350038,2978
-130103895,2979
-127863168,2980
-127630812,2981
-127286508,2982
-126893208,2983
-126138915,2984
-125969841,2985
-125950002,2986
-125864973,2987
-125121885,2988
-123214962,2989
-121593840,2990
-120627018,2991
-119760972,2992
-119756145,2993
-119459031,2994
-118989174,2995
-118327341,2996
-117995136,2997
-117985482,2998
-116792679,2999
-116266668,3000
-115764489,3001
-115749420,3002
-115423356,3003
-114440487,3004
-114392004,3005
-114213837,3006
-114166842,3007
-113605146,3008
-113604735,3009
-113383530,3010
-112626186,3011
-112508013,3012
-112486332,3013
-112340355,3014
-111242184,3015
-111217179,3016
-110656968,3017
-110588805,3018
-109522851,3019
-109478940,3020
-108346146,3021
-107794743,3022
-103667784,3023
-103431813,3024
-102922602,3025
-102313920,3026
-100611981,3027
-100284435,3028
-100223082,3029
-100077120,3030
-99235677,3031
-99056676,3032
-98995233,3033
-98893320,3034
-97261416,3035
-96862137,3036
-96419703,3037
-96281607,3038
-95902803,3039
-94853220,3040
-94180542,3041
-94121550,3042
-93968658,3043
-93703785,3044
-92737581,3045
-92279166,3046
-92125953,3047
-91241430,3048
-90303786,3049
-90285573,3050
-89749413,3051
-86349390,3052
-85996653,3053
-84179748,3054
-83695707,3055
-83261475,3056
-83066643,3057
-82331952,3058
-82193991,3059
-82180680,3060
-82041795,3061
-81216588,3062
-80963985,3063
-80882055,3064
-80338437,3065
-80287962,3066
-80126076,3067
-80098368,3068
-79760592,3069
-79760154,3070
-79555158,3071
-79089585,3072
-79027977,3073
-78845415,3074
-78115233,3075
-77927499,3076
-76127004,3077
-76006674,3078
-75885984,3079
-74479938,3080
-74463696,3081
-73911714,3082
-73678920,3083
-73416774,3084
-72502395,3085
-69556911,3086
-68668050,3087
-67581759,3088
-66749274,3089
-66525498,3090
-66506445,3091
-66078798,3092
-65664333,3093
-65615700,3094
-65595471,3095
-65043561,3096
-64404141,3097
-64399491,3098
-64174674,3099
-64028190,3100
-63921843,3101
-63303636,3102
-62368029,3103
-61762215,3104
-61496094,3105
-61412982,3106
-61282521,3107
-61020537,3108
-60274764,3109
-60141342,3110
-59555796,3111
-59129664,3112
-59064273,3113
-59054088,3114
-58883862,3115
-57904671,3116
-57273783,3117
-56764959,3118
-56050290,3119
-55762527,3120
-55718463,3121
-54872574,3122
-52706634,3123
-52287846,3124
-51839151,3125
-50343561,3126
-49864536,3127
-49822218,3128
-49780530,3129
-49348365,3130
-49225086,3131
-48540195,3132
-48221184,3133
-47922315,3134
-47608395,3135
-47131476,3136
-47020782,3137
-46910688,3138
-46607391,3139
-46291086,3140
-46178190,3141
-44118453,3142
-43248942,3143
-43220919,3144
-43139889,3145
-42861627,3146
-42713592,3147
-42338661,3148
-40262418,3149
-40078053,3150
-38735217,3151
-37768341,3152
-37372986,3153
-35612535,3154
-35530875,3155
-34953708,3156
-32798523,3157
-32689065,3158
-32658981,3159
-32573631,3160
-32549958,3161
-31474395,3162
-30414153,3163
-30226353,3164
-29420223,3165
-29125779,3166
-28671438,3167
-28633860,3168
-28506180,3169
-28428006,3170
-28286298,3171
-27725880,3172
-27590949,3173
-27082023,3174
-26680926,3175
-26477379,3176
-26297889,3177
-26293440,3178
-26072325,3179
-25652838,3180
-25435401,3181
-25322103,3182
-25240077,3183
-24599793,3184
-23217681,3185
-22297224,3186
-22104156,3187
-20034819,3188
-19391022,3189
-19177488,3190
-17733651,3191
-17693976,3192
-16197786,3193
-15960672,3194
-15957324,3195
-15484992,3196
-15169626,3197
-15045486,3198
-15002187,3199
-14826810,3200
-14778009,3201
-14244432,3202
-13736631,3203
-13645350,3204
-13064631,3205
-12741543,3206
-12217233,3207
-12023652,3208
-12012522,3209
-11730315,3210
-11596626,3211
-9785403,3212
-9186933,3213
-8420892,3214
-7491102,3215
-7429173,3216
-3415563,3217
-3182004,3218
-2045031,3219
-1599906,3220
57747,3221
433758,3222
828102,3223
1563561,3224
1998660,3225
2508144,3226
2513859,3227
3835377,3228
3920631,3229
4664493,3230
5768376,3231
5883657,3232
6426861,3233
6685866,3234
6997638,3235
7001400,3236
7215024,3237
7955769,3238
8125665,3239
8255025,3240
8350482,3241
9414378,3242
10485183,3243
12107220,3244
12437667,3245
13293630,3246
17495349,3247
17688807,3248
17703321,3249
18365589,3250
18793956,3251
18848184,3252
19676514,3253
19850685,3254
20378214,3255
20637657,3256
21938889,3257
22960074,3258
22964259,3259
23259135,3260
23710668,3261
23978544,3262
30000588,3263
30242568,3264
30991713,3265
34519266,3266
34844847,3267
35209770,3268
36250035,3269
37325094,3270
37529235,3271
38076117,3272
38320125,3273
38658369,3274
39719280,3275
40626423,3276
40744395,3277
41054430,3278
41685228,3279
43364547,3280
44404563,3281
44760705,3282
45139188,3283
46260933,3284
47570145,3285
48465690,3286
49120965,3287
49927122,3288
50725629,3289
50790852,3290
50982798,3291
51367161,3292
51750309,3293
52153770,3294
52265787,3295
53691828,3296
54304146,3297
54947715,3298
55326597,3299
55662591,3300
56148477,3301
57582324,3302
58178682,3303
58418799,3304
58460106,3305
59265072,3306
60881700,3307
61383087,3308
63043524,3309
63395148,3310
64971237,3311
67581057,3312
67746723,3313
67958673,3314
67984572,3315
68120481,3316
68655924,3317
68714328,3318
68856333,3319
69142137,3320
69930969,3321
69952839,3322
70452780,3323
70768359,3324
70817166,3325
71089575,3326
71995527,3327
72209550,3328
72348348,3329
73135920,3330
73193136,3331
73207083,3332
73689540,3333
73754532,3334
74157372,3335
74364408,3336
74482191,3337
74938293,3338
75348126,3339
77328468,3340
79621674,3341
80294220,3342
80437167,3343
80475726,3344
81286743,3345
82014447,3346
84723342,3347
85574613,3348
85898157,3349
87339510,3350
87395550,3351
88228593,3352
88928454,3353
89291202,3354
89651514,3355
90706395,3356
90789573,3357
90910779,3358
91809276,3359
92052663,3360
92183697,3361
92838222,3362
96730029,3363
96779700,3364
97011834,3365
97570962,3366
100782486,3367
101460624,3368
101464728,3369
102060267,3370
102343827,3371
103145733,3372
104469699,3373
104523678,3374
104865426,3375
105031260,3376
105531102,3377
105569520,3378
107397843,3379
108853566,3380
109015164,3381
109240296,3382
110223705,3383
110870682,3384
112672089,3385
112972536,3386
113403831,3387
114171306,3388
116251800,3389
117491130,3390
117684462,3391
118023918,3392
118442919,3393
118673328,3394
118864827,3395
119115078,3396
119521524,3397
120085989,3398
120416130,3399
121180398,3400
121418319,3401
122043273,3402
122187831,3403
122212821,3404
122271471,3405
122470842,3406
122615460,3407
123462327,3408
123546015,3409
123626448,3410
124171737,3411
125398809,3412
125468556,3413
125613789,3414
125629434,3415
125678280,3416
127435023,3417
127637109,3418
127670139,3419
127857417,3420
128394186,3421
128587446,3422
129737070,3423
130080441,3424
130897272,3425
131519757,3426
134570667,3427
134628825,3428
134892492,3429
134925282,3430
134999865,3431
135016911,3432
135032076,3433
135156546,3434
135389961,3435
135733851,3436
135816141,3437
135906045,3438
135967893,3439
135978969,3440
136002846,3441
136116441,3442
136754178,3443
136878171,3444
136879200,3445
137724087,3446
137893005,3447
138012138,3448
138212313,3449
138538476,3450
138564684,3451
138831819,3452
138994173,3453
139068930,3454
139121601,3455
139383993,3456
139875936,3457
140024985,3458
140238231,3459
140298819,3460
140313780,3461
140325813,3462
140562420,3463
140653509,3464
141124491,3465
141349353,3466
141426837,3467
141709794,3468
141713601,3469
142249695,3470
142314207,3471
144007212,3472
144381726,3473
145004715,3474
145675686,3475
145708503,3476
147351264,3477
147528690,3478
